Gender,Age,Occupation,Income,visit_URL,publisher,Personalized_Info,Day_of_Week,Browse_Time,phone_brand,Call_Time
female,20_30,sales,moderate,eBanking,AirAsia,AirFarePromotion,Sunday,Morning,HTC,afternoon
male,50_60,student,moderate,Government_Policy,AirAsia,AirFarePromotion,Sunday,Morning,HTC,noon
male,20_30,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,afternoon
female,50_60,housewife,moderate,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Evening,XiaoMi,evening
male,30_40,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Evening,Acer,night
male,below_20,sales,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Evening,Nokia,night
female,50_60,housewife,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Evening,Nokia,evening
female,below_20,sales,high,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Evening,Acer,afternoon
female,below_20,housewife,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,Nokia,morning
female,30_40,managers,moderate,CheapFlights,AirAsia,AirFarePromotion,Saturday,Late_Night,Acer,evening
female,30_40,housewife,moderate,eBanking,AirAsia,AirFarePromotion,Saturday,Late_Night,Apple,noon
male,20_30,sales,high,Vacation_Deals,AirAsia,AirFarePromotion,Saturday,Late_Night,Samsung,evening
male,below_20,housewife,moderate,Government_Policy,AirAsia,AirFarePromotion,Saturday,Late_Night,Lenovo,afternoon
male,30_40,housewife,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Monday,Noon,Nokia,morning
female,30_40,managers,low,Vacation_Deals,AirAsia,AirFarePromotion,Monday,Noon,Nokia,night
male,30_40,housewife,high,Government_Policy,AirAsia,AirFarePromotion,Monday,Noon,HTC,night
male,50_60,student,high,Vacation_Deals,AirAsia,AirFarePromotion,Monday,Noon,Apple,morning
male,30_40,student,low,Properties,AirAsia,AirFarePromotion,Monday,Noon,Samsung,evening
female,20_30,housewife,high,Government_Policy,AirAsia,AirFarePromotion,Monday,Noon,Sony,evening
female,20_30,technicians,moderate,CheapFlights,AirAsia,AirFarePromotion,Monday,Noon,Acer,night
male,50_60,student,high,CheapFlights,AirAsia,AirFarePromotion,Monday,Noon,XiaoMi,evening
female,50_60,managers,moderate,Government_Policy,AirAsia,AirFarePromotion,Monday,Noon,HTC,noon
female,30_40,admin,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Saturday,Late_Night,HTC,morning
male,50_60,admin,low,Properties,Mudah,Cheap_Secondhand,Friday,Late_Night,XiaoMi,morning
female,50_60,managers,moderate,CheapFlights,Mudah,Cheap_Secondhand,Friday,Late_Night,Nokia,afternoon
male,below_20,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Friday,Late_Night,Sony,night
male,30_40,sales,moderate,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Late_Night,Lenovo,night
male,30_40,admin,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Late_Night,Sony,afternoon
male,below_20,machinery,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,afternoon
female,30_40,technicians,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Monday,Morning,Apple,noon
male,20_30,admin,low,Government_Policy,Mudah,Cheap_Secondhand,Monday,Morning,Lenovo,morning
male,30_40,managers,moderate,Government_Policy,Mudah,Cheap_Secondhand,Monday,Morning,Lenovo,noon
female,below_20,technicians,low,eBanking,Mudah,Cheap_Secondhand,Monday,Morning,XiaoMi,morning
male,50_60,machinery,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,HTC,night
female,30_40,sales,moderate,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,Acer,night
female,below_20,technicians,high,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,Lenovo,morning
male,below_20,machinery,low,CheapFlights,AirAsia,AirFarePromotion,Friday,Morning,Lenovo,noon
male,30_40,managers,low,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,XiaoMi,morning
female,30_40,student,low,CheapFlights,AirAsia,AirFarePromotion,Friday,Morning,HTC,night
female,20_30,student,low,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,Sony,noon
female,50_60,student,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Morning,Lenovo,evening
male,below_20,machinery,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,HTC,night
female,below_20,machinery,low,Properties,AirAsia,AirFarePromotion,Friday,Morning,XiaoMi,noon
female,below_20,managers,moderate,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,HTC,afternoon
female,20_30,housewife,moderate,eBanking,AirAsia,AirFarePromotion,Friday,Morning,Lenovo,afternoon
female,20_30,admin,high,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Morning,Apple,night
male,below_20,admin,low,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Morning,Nokia,night
female,30_40,student,low,eBanking,AirAsia,AirFarePromotion,Friday,Morning,Lenovo,evening
male,30_40,housewife,high,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Samsung,morning
male,30_40,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Lenovo,night
male,20_30,machinery,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Acer,evening
female,20_30,sales,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Late_Night,Acer,noon
male,30_40,housewife,low,CheapFlights,Mudah,Cheap_Secondhand,Friday,Late_Night,Nokia,afternoon
female,20_30,admin,high,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Night,XiaoMi,night
male,below_20,student,moderate,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Late_Night,Nokia,afternoon
male,20_30,admin,high,Properties,Mudah,Cheap_Secondhand,Tuesday,Late_Night,Samsung,night
female,below_20,technicians,moderate,CheapFlights,AirAsia,AirFarePromotion,Friday,Morning,HTC,night
male,50_60,student,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,HTC,morning
female,20_30,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,XiaoMi,evening
female,50_60,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,Apple,noon
female,50_60,technicians,low,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Lenovo,evening
male,below_20,student,high,Properties,Mudah,Cheap_Secondhand,Saturday,Afternoon,HTC,noon
female,30_40,admin,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Afternoon,Lenovo,noon
female,30_40,machinery,moderate,eBanking,AirAsia,AirFarePromotion,Wednesday,Morning,Apple,morning
female,below_20,managers,high,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Morning,Lenovo,night
male,below_20,housewife,high,eBanking,AirAsia,AirFarePromotion,Wednesday,Morning,XiaoMi,noon
female,below_20,housewife,high,eBanking,AirAsia,AirFarePromotion,Wednesday,Morning,Nokia,night
female,20_30,sales,moderate,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Morning,Sony,morning
female,50_60,sales,moderate,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Morning,Sony,evening
female,50_60,managers,low,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Morning,Nokia,evening
male,20_30,student,low,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Morning,Apple,night
female,50_60,technicians,low,Properties,AirAsia,AirFarePromotion,Wednesday,Morning,XiaoMi,night
male,50_60,technicians,high,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Morning,Nokia,morning
female,20_30,student,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Wednesday,Morning,Samsung,morning
male,below_20,admin,low,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Morning,XiaoMi,evening
female,30_40,housewife,moderate,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Morning,Sony,evening
male,20_30,student,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Morning,Sony,evening
male,50_60,housewife,high,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,Lenovo,afternoon
female,30_40,machinery,high,eBanking,AirAsia,AirFarePromotion,Sunday,Morning,Acer,morning
female,30_40,sales,low,CheapFlights,AirAsia,AirFarePromotion,Sunday,Morning,Nokia,evening
female,20_30,admin,high,CheapFlights,AirAsia,AirFarePromotion,Sunday,Morning,Samsung,morning
male,below_20,machinery,low,Vacation_Deals,AirAsia,AirFarePromotion,Wednesday,Morning,Apple,afternoon
male,30_40,student,low,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,Nokia,evening
female,50_60,technicians,low,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,Sony,afternoon
female,below_20,technicians,high,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,HTC,morning
male,below_20,managers,low,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,Nokia,morning
male,below_20,machinery,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Morning,Nokia,noon
male,20_30,machinery,high,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,Sony,night
male,30_40,technicians,moderate,Government_Policy,AirAsia,AirFarePromotion,Friday,Morning,Nokia,afternoon
female,30_40,sales,low,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Morning,Samsung,morning
female,20_30,sales,high,Vacation_Deals,AirAsia,AirFarePromotion,Saturday,Night,HTC,morning
male,30_40,managers,low,eBanking,AirAsia,AirFarePromotion,Saturday,Night,XiaoMi,noon
male,50_60,student,moderate,CheapFlights,AirAsia,AirFarePromotion,Saturday,Night,Apple,noon
female,20_30,machinery,high,Government_Policy,AirAsia,AirFarePromotion,Saturday,Night,Acer,night
male,50_60,sales,low,eBanking,AirAsia,AirFarePromotion,Saturday,Night,HTC,afternoon
male,50_60,machinery,low,Properties,AirAsia,AirFarePromotion,Saturday,Night,HTC,morning
male,50_60,admin,low,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,Lenovo,noon
male,50_60,technicians,high,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,night
male,30_40,student,low,eBanking,Mudah,Cheap_Secondhand,Sunday,Morning,Acer,afternoon
male,below_20,student,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Morning,HTC,evening
female,20_30,machinery,low,Properties,Mudah,Cheap_Secondhand,Sunday,Morning,XiaoMi,night
female,20_30,admin,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Morning,Acer,noon
male,below_20,student,high,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Morning,Nokia,evening
female,30_40,housewife,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Morning,Apple,morning
female,below_20,student,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Morning,Samsung,morning
male,30_40,admin,high,Properties,Mudah,Cheap_Secondhand,Monday,Morning,Apple,noon
female,below_20,technicians,low,Government_Policy,Mudah,Cheap_Secondhand,Monday,Morning,Apple,morning
female,50_60,student,high,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,Sony,evening
male,20_30,housewife,moderate,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,evening
female,30_40,managers,high,eBanking,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,afternoon
male,30_40,housewife,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,XiaoMi,night
male,50_60,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,XiaoMi,afternoon
female,20_30,sales,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,evening
female,20_30,housewife,low,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,HTC,noon
male,30_40,student,low,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,XiaoMi,morning
male,20_30,machinery,moderate,Government_Policy,AirAsia,AirFarePromotion,Thursday,Morning,XiaoMi,night
female,20_30,admin,moderate,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Late_Night,Lenovo,afternoon
male,20_30,housewife,low,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Late_Night,Acer,morning
male,below_20,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Late_Night,Nokia,evening
male,below_20,managers,low,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Morning,HTC,night
female,20_30,machinery,low,SellBuy_Cars,AirAsia,AirFarePromotion,Monday,Morning,Acer,night
male,below_20,managers,moderate,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Apple,morning
female,20_30,student,high,Vacation_Deals,Mudah,Cheap_Secondhand,Wednesday,Morning,Nokia,night
male,below_20,student,moderate,CheapFlights,jobstreet,Salary,Thursday,Morning,XiaoMi,evening
female,below_20,machinery,low,Government_Policy,jobstreet,Salary,Thursday,Morning,Samsung,night
female,30_40,machinery,high,SellBuy_Cars,jobstreet,Salary,Thursday,Morning,Sony,night
female,30_40,admin,high,eBanking,jobstreet,Salary,Thursday,Morning,Nokia,morning
female,30_40,admin,high,Properties,jobstreet,Salary,Thursday,Morning,Lenovo,evening
male,30_40,managers,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Afternoon,Sony,morning
male,30_40,machinery,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Morning,Sony,evening
male,50_60,student,low,eBanking,Mudah,Cheap_Secondhand,Sunday,Morning,Nokia,night
female,50_60,machinery,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Morning,Sony,evening
male,20_30,technicians,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Morning,Apple,morning
female,30_40,student,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Late_Night,Acer,afternoon
male,20_30,machinery,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Late_Night,Nokia,morning
female,30_40,student,high,Properties,AirAsia,AirFarePromotion,Wednesday,Late_Night,Sony,noon
male,below_20,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Morning,HTC,night
female,30_40,student,high,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,XiaoMi,afternoon
male,50_60,student,low,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,Sony,night
female,20_30,managers,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,XiaoMi,noon
female,30_40,student,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Morning,HTC,morning
male,below_20,managers,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Morning,Nokia,noon
male,30_40,student,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,Lenovo,morning
male,20_30,technicians,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,Nokia,afternoon
female,30_40,student,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Morning,XiaoMi,morning
female,30_40,housewife,low,Government_Policy,Mudah,Cheap_Secondhand,Friday,Morning,HTC,night
male,20_30,sales,high,eBanking,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,night
male,below_20,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,evening
female,30_40,housewife,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,HTC,night
male,50_60,machinery,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,afternoon
female,50_60,student,moderate,CheapFlights,Mudah,Cheap_Secondhand,Friday,Afternoon,HTC,noon
female,30_40,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Morning,Samsung,noon
female,below_20,housewife,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Saturday,Morning,Acer,noon
female,30_40,housewife,moderate,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Sony,night
female,20_30,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Friday,Noon,Lenovo,morning
female,30_40,housewife,high,SellBuy_Cars,jobstreet,Salary,Wednesday,Morning,XiaoMi,morning
female,30_40,student,high,Vacation_Deals,jobstreet,Salary,Wednesday,Morning,Nokia,morning
male,below_20,managers,low,Properties,jobstreet,Salary,Wednesday,Morning,Acer,morning
female,30_40,housewife,moderate,Vacation_Deals,jobstreet,Salary,Wednesday,Morning,Sony,night
female,below_20,technicians,high,Properties,jobstreet,Salary,Wednesday,Morning,Acer,afternoon
female,20_30,admin,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Late_Night,Apple,evening
female,30_40,technicians,low,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Late_Night,Nokia,morning
female,below_20,technicians,high,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Late_Night,Sony,night
male,below_20,technicians,low,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Night,HTC,afternoon
male,50_60,managers,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Night,Acer,afternoon
female,30_40,student,moderate,Government_Policy,Mudah,Cheap_Secondhand,Saturday,Late_Night,Sony,morning
female,30_40,technicians,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Late_Night,Acer,noon
female,50_60,technicians,high,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Late_Night,Sony,night
male,20_30,managers,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Late_Night,Acer,noon
female,50_60,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Late_Night,HTC,afternoon
female,50_60,admin,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Late_Night,Nokia,noon
male,30_40,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Late_Night,Lenovo,noon
female,below_20,machinery,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Late_Night,Sony,afternoon
female,below_20,housewife,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Late_Night,Nokia,noon
female,50_60,admin,moderate,Properties,Mudah,Cheap_Secondhand,Sunday,Late_Night,Sony,afternoon
male,20_30,admin,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Late_Night,Nokia,afternoon
male,below_20,machinery,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Late_Night,Nokia,evening
female,below_20,managers,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Night,Lenovo,evening
female,20_30,sales,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Sunday,Morning,Samsung,evening
female,below_20,admin,low,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,Samsung,evening
female,30_40,admin,low,Government_Policy,AirAsia,AirFarePromotion,Sunday,Morning,Samsung,noon
female,20_30,machinery,low,SellBuy_Cars,AirAsia,AirFarePromotion,Sunday,Morning,Sony,afternoon
male,20_30,technicians,high,eBanking,AirAsia,AirFarePromotion,Sunday,Morning,Nokia,noon
female,50_60,student,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Sunday,Morning,Nokia,evening
female,below_20,technicians,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,XiaoMi,night
female,50_60,housewife,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,Sony,afternoon
male,below_20,admin,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Evening,HTC,noon
female,50_60,student,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Evening,Acer,afternoon
female,below_20,machinery,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,evening
female,20_30,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Evening,Apple,morning
female,20_30,admin,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,XiaoMi,afternoon
female,50_60,managers,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,Nokia,noon
male,50_60,sales,low,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Evening,Acer,afternoon
female,20_30,sales,low,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,Acer,noon
female,20_30,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Evening,Sony,morning
female,below_20,housewife,high,Government_Policy,Mudah,Cheap_Secondhand,Monday,Late_Night,Acer,evening
male,30_40,sales,high,Government_Policy,Mudah,Cheap_Secondhand,Monday,Late_Night,HTC,noon
female,50_60,housewife,high,CheapFlights,Mudah,Cheap_Secondhand,Monday,Late_Night,Samsung,morning
female,50_60,technicians,low,eBanking,Mudah,Cheap_Secondhand,Monday,Late_Night,HTC,night
female,50_60,housewife,moderate,eBanking,AirAsia,AirFarePromotion,Wednesday,Late_Night,XiaoMi,noon
female,50_60,housewife,high,CheapFlights,AirAsia,AirFarePromotion,Wednesday,Late_Night,XiaoMi,noon
female,below_20,housewife,low,Properties,Mudah,Cheap_Secondhand,Sunday,Late_Night,Sony,afternoon
